Name,ROI,Day,Month,Width,Height,x,y,Class,Label,Status
742_80_14_c2_cp1,742_80_14,742,1,12,6,84.0,13.0,0,CL,Continued
742_80_14_c2_cp1,742_80_14,742,1,12,6,83.0,12.0,0,CL,Continued
763_89_17_c2_cp1,763_89_17,763,2,14,9,85.0,14.0,0,CL,New
763_89_17_c2_cp1,763_89_17,763,2,14,9,84.0,15.0,0,CL,New
763_89_17_c2_cp1,763_89_17,763,2,14,9,83.0,15.0,0,CL,New
763_89_17_c2_cp1,763_89_17,763,2,14,9,83.0,19.0,0,CL,New
763_89_17_c2_cp1,763_89_17,763,2,14,9,84.0,20.0,0,CL,New
763_89_17_c2_cp1,763_89_17,763,2,14,9,85.0,20.0,0,CL,New
763_89_17_c2_cp1,763_89_17,763,2,14,9,86.0,21.0,0,CL,New
763_89_17_c2_cp1,763_89_17,763,2,14,9,89.0,21.0,0,CL,New
763_89_17_c2_cp1,763_89_17,763,2,14,9,90.0,22.0,0,CL,New
763_89_17_c2_cp1,763_89_17,763,2,14,9,91.0,21.0,0,CL,New
763_89_17_c2_cp1,763_89_17,763,2,14,9,94.0,21.0,0,CL,New
763_89_17_c2_cp1,763_89_17,763,2,14,9,95.0,20.0,0,CL,New
763_89_17_c2_cp1,763_89_17,763,2,14,9,95.0,19.0,0,CL,New
763_89_17_c2_cp1,763_89_17,763,2,14,9,96.0,18.0,0,CL,New
763_89_17_c2_cp1,763_89_17,763,2,14,9,95.0,17.0,0,CL,New
763_89_17_c2_cp1,763_89_17,763,2,14,9,95.0,16.0,0,CL,New
763_89_17_c2_cp1,763_89_17,763,2,14,9,94.0,15.0,0,CL,New
763_89_17_c2_cp1,763_89_17,763,2,14,9,93.0,15.0,0,CL,New
763_89_17_c2_cp1,763_89_17,763,2,14,9,92.0,14.0,0,CL,New
764_87_18_c2_cp1,764_87_18,764,2,19,13,84.0,12.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,83.0,13.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,81.0,13.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,79.0,15.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,79.0,20.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,82.0,23.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,83.0,23.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,84.0,24.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,91.0,24.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,92.0,23.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,93.0,23.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,94.0,22.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,95.0,22.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,96.0,21.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,96.0,20.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,97.0,19.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,97.0,18.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,96.0,17.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,96.0,16.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,94.0,14.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,93.0,14.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,92.0,13.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,90.0,13.0,0,CL,Continued
764_87_18_c2_cp1,764_87_18,764,2,19,13,89.0,12.0,0,CL,Continued
765_85_19_c2_cp1,765_85_19,765,2,8,5,85.0,17.0,0,CL,Continued
765_85_19_c2_cp1,765_85_19,765,2,8,5,84.0,18.0,0,CL,Continued
765_85_19_c2_cp1,765_85_19,765,2,8,5,83.0,18.0,0,CL,Continued
765_85_19_c2_cp1,765_85_19,765,2,8,5,82.0,19.0,0,CL,Continued
765_85_19_c2_cp1,765_85_19,765,2,8,5,84.0,21.0,0,CL,Continued
765_85_19_c2_cp1,765_85_19,765,2,8,5,88.0,21.0,0,CL,Continued
765_85_19_c2_cp1,765_85_19,765,2,8,5,89.0,20.0,0,CL,Continued
765_85_19_c2_cp1,765_85_19,765,2,8,5,89.0,19.0,0,CL,Continued
765_85_19_c2_cp1,765_85_19,765,2,8,5,88.0,18.0,0,CL,Continued
765_85_19_c2_cp1,765_85_19,765,2,8,5,87.0,18.0,0,CL,Continued
765_85_19_c2_cp1,765_85_19,765,2,8,5,86.0,17.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,81.0,13.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,80.0,14.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,78.0,14.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,77.0,15.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,76.0,15.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,75.0,16.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,75.0,19.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,76.0,20.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,76.0,21.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,79.0,24.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,80.0,24.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,81.0,25.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,90.0,25.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,91.0,24.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,92.0,24.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,93.0,23.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,94.0,23.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,95.0,22.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,95.0,21.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,96.0,20.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,96.0,17.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,95.0,16.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,94.0,16.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,92.0,14.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,88.0,14.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,87.0,13.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,84.0,17.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,85.0,16.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,86.0,16.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,87.0,17.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,88.0,17.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,90.0,19.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,90.0,20.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,88.0,22.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,84.0,22.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,81.0,19.0,0,CL,Continued
765_85_19_c3_cp1,765_85_19,765,2,22,13,83.0,17.0,0,CL,Continued
766_83_20_c2_cp1,766_83_20,766,2,8,6,82.0,18.0,0,CL,Continued
766_83_20_c2_cp1,766_83_20,766,2,8,6,81.0,19.0,0,CL,Continued
766_83_20_c2_cp1,766_83_20,766,2,8,6,80.0,19.0,0,CL,Continued
766_83_20_c2_cp1,766_83_20,766,2,8,6,80.0,21.0,0,CL,Continued
766_83_20_c2_cp1,766_83_20,766,2,8,6,81.0,22.0,0,CL,Continued
766_83_20_c2_cp1,766_83_20,766,2,8,6,82.0,22.0,0,CL,Continued
766_83_20_c2_cp1,766_83_20,766,2,8,6,83.0,23.0,0,CL,Continued
766_83_20_c2_cp1,766_83_20,766,2,8,6,84.0,23.0,0,CL,Continued
766_83_20_c2_cp1,766_83_20,766,2,8,6,85.0,22.0,0,CL,Continued
766_83_20_c2_cp1,766_83_20,766,2,8,6,86.0,22.0,0,CL,Continued
766_83_20_c2_cp1,766_83_20,766,2,8,6,87.0,21.0,0,CL,Continued
766_83_20_c2_cp1,766_83_20,766,2,8,6,87.0,20.0,0,CL,Continued
766_83_20_c2_cp1,766_83_20,766,2,8,6,85.0,18.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,80.0,14.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,79.0,15.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,77.0,15.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,76.0,16.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,75.0,16.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,74.0,17.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,74.0,18.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,73.0,19.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,73.0,21.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,74.0,22.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,74.0,23.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,77.0,26.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,78.0,26.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,79.0,27.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,87.0,27.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,88.0,26.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,90.0,26.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,93.0,23.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,93.0,18.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,91.0,16.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,90.0,16.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,89.0,15.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,87.0,15.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,86.0,14.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,81.0,18.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,82.0,17.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,85.0,17.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,88.0,20.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,88.0,21.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,86.0,23.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,85.0,23.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,84.0,24.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,83.0,24.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,82.0,23.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,81.0,23.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,79.0,21.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,79.0,19.0,0,CL,Continued
766_83_20_c3_cp1,766_83_20,766,2,21,14,80.0,18.0,0,CL,Continued
767_81_22_c2_cp1,767_81_22,767,2,4,3,81.0,21.0,0,CL,Continued
767_81_22_c2_cp1,767_81_22,767,2,4,3,80.0,22.0,0,CL,Continued
767_81_22_c2_cp1,767_81_22,767,2,4,3,81.0,23.0,0,CL,Continued
767_81_22_c2_cp1,767_81_22,767,2,4,3,83.0,23.0,0,CL,Continued
767_81_22_c2_cp1,767_81_22,767,2,4,3,83.0,22.0,0,CL,Continued
767_81_22_c2_cp1,767_81_22,767,2,4,3,82.0,21.0,0,CL,Continued
767_81_22_c3_cp1,767_81_22,767,2,20,14,81.0,20.0,0,CL,Continued
767_81_22_c3_cp1,767_81_22,767,2,20,14,82.0,20.0,0,CL,Continued
767_81_22_c3_cp1,767_81_22,767,2,20,14,84.0,22.0,0,CL,Continued
767_81_22_c3_cp1,767_81_22,767,2,20,14,84.0,23.0,0,CL,Continued
767_81_22_c3_cp1,767_81_22,767,2,20,14,83.0,24.0,0,CL,Continued
767_81_22_c3_cp1,767_81_22,767,2,20,14,81.0,24.0,0,CL,Continued
767_81_22_c3_cp1,767_81_22,767,2,20,14,79.0,22.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,77.0,18.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,76.0,19.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,75.0,19.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,73.0,21.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,73.0,24.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,74.0,25.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,75.0,25.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,76.0,26.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,78.0,26.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,79.0,27.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,84.0,27.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,85.0,26.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,87.0,26.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,88.0,25.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,88.0,24.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,89.0,23.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,89.0,22.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,88.0,21.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,88.0,20.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,87.0,19.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,86.0,19.0,0,CL,Continued
768_80_22_c2_cp1,768_80_22,768,2,17,10,85.0,18.0,0,CL,Continued
769_79_22_c2_cp1,769_79_22,769,2,14,8,76.0,19.0,0,CL,Continued
769_79_22_c2_cp1,769_79_22,769,2,14,8,75.0,20.0,0,CL,Continued
769_79_22_c2_cp1,769_79_22,769,2,14,8,74.0,20.0,0,CL,Continued
769_79_22_c2_cp1,769_79_22,769,2,14,8,74.0,21.0,0,CL,Continued
769_79_22_c2_cp1,769_79_22,769,2,14,8,73.0,22.0,0,CL,Continued
769_79_22_c2_cp1,769_79_22,769,2,14,8,73.0,23.0,0,CL,Continued
769_79_22_c2_cp1,769_79_22,769,2,14,8,74.0,24.0,0,CL,Continued
769_79_22_c2_cp1,769_79_22,769,2,14,8,74.0,25.0,0,CL,Continued
769_79_22_c2_cp1,769_79_22,769,2,14,8,75.0,25.0,0,CL,Continued
769_79_22_c2_cp1,769_79_22,769,2,14,8,76.0,26.0,0,CL,Continued
769_79_22_c2_cp1,769_79_22,769,2,14,8,82.0,26.0,0,CL,Continued
769_79_22_c2_cp1,769_79_22,769,2,14,8,83.0,25.0,0,CL,Continued
769_79_22_c2_cp1,769_79_22,769,2,14,8,84.0,25.0,0,CL,Continued
769_79_22_c2_cp1,769_79_22,769,2,14,8,86.0,23.0,0,CL,Continued
769_79_22_c2_cp1,769_79_22,769,2,14,8,86.0,21.0,0,CL,Continued
769_79_22_c2_cp1,769_79_22,769,2,14,8,85.0,20.0,0,CL,Continued
769_79_22_c2_cp1,769_79_22,769,2,14,8,84.0,20.0,0,CL,Continued
769_79_22_c2_cp1,769_79_22,769,2,14,8,83.0,19.0,0,CL,Continued
769_79_22_c3_cp1,769_79_22,769,2,24,15,75.0,19.0,0,CL,Continued
769_79_22_c3_cp1,769_79_22,769,2,24,15,76.0,18.0,0,CL,Continued
769_79_22_c3_cp1,769_79_22,769,2,24,15,83.0,18.0,0,CL,Continued
769_79_22_c3_cp1,769_79_22,769,2,24,15,84.0,19.0,0,CL,Continued
769_79_22_c3_cp1,769_79_22,769,2,24,15,85.0,19.0,0,CL,Continued
769_79_22_c3_cp1,769_79_22,769,2,24,15,87.0,21.0,0,CL,Continued
769_79_22_c3_cp1,769_79_22,769,2,24,15,87.0,23.0,0,CL,Continued
769_79_22_c3_cp1,769_79_22,769,2,24,15,84.0,26.0,0,CL,Continued
769_79_22_c3_cp1,769_79_22,769,2,24,15,83.0,26.0,0,CL,Continued
769_79_22_c3_cp1,769_79_22,769,2,24,15,82.0,27.0,0,CL,Continued
769_79_22_c3_cp1,769_79_22,769,2,24,15,76.0,27.0,0,CL,Continued
769_79_22_c3_cp1,769_79_22,769,2,24,15,75.0,26.0,0,CL,Continued
769_79_22_c3_cp1,769_79_22,769,2,24,15,74.0,26.0,0,CL,Continued
769_79_22_c3_cp1,769_79_22,769,2,24,15,73.0,25.0,0,CL,Continued
769_79_22_c3_cp1,769_79_22,769,2,24,15,73.0,24.0,0,CL,Continued
769_79_22_c3_cp1,769_79_22,769,2,24,15,72.0,23.0,0,CL,Continued
769_79_22_c3_cp1,769_79_22,769,2,24,15,72.0,22.0,0,CL,Continued
769_79_22_c3_cp1,769_79_22,769,2,24,15,73.0,21.0,0,CL,Continued
769_79_22_c3_cp1,769_79_22,769,2,24,15,73.0,20.0,0,CL,Continued
769_79_22_c3_cp1,769_79_22,769,2,24,15,74.0,19.0,0,CL,Continued
770_80_22_c2_cp1,770_80_22,770,2,15,10,79.0,18.0,0,CL,Continued
770_80_22_c2_cp1,770_80_22,770,2,15,10,78.0,19.0,0,CL,Continued
770_80_22_c2_cp1,770_80_22,770,2,15,10,75.0,19.0,0,CL,Continued
770_80_22_c2_cp1,770_80_22,770,2,15,10,73.0,21.0,0,CL,Continued
770_80_22_c2_cp1,770_80_22,770,2,15,10,73.0,24.0,0,CL,Continued
770_80_22_c2_cp1,770_80_22,770,2,15,10,75.0,26.0,0,CL,Continued
770_80_22_c2_cp1,770_80_22,770,2,15,10,76.0,26.0,0,CL,Continued
770_80_22_c2_cp1,770_80_22,770,2,15,10,77.0,27.0,0,CL,Continued
770_80_22_c2_cp1,770_80_22,770,2,15,10,84.0,27.0,0,CL,Continued
770_80_22_c2_cp1,770_80_22,770,2,15,10,85.0,26.0,0,CL,Continued
770_80_22_c2_cp1,770_80_22,770,2,15,10,86.0,26.0,0,CL,Continued
770_80_22_c2_cp1,770_80_22,770,2,15,10,87.0,25.0,0,CL,Continued
770_80_22_c2_cp1,770_80_22,770,2,15,10,87.0,21.0,0,CL,Continued
770_80_22_c2_cp1,770_80_22,770,2,15,10,86.0,20.0,0,CL,Continued
770_80_22_c2_cp1,770_80_22,770,2,15,10,85.0,20.0,0,CL,Continued
770_80_22_c2_cp1,770_80_22,770,2,15,10,84.0,19.0,0,CL,Continued
770_80_22_c2_cp1,770_80_22,770,2,15,10,82.0,19.0,0,CL,Continued
770_80_22_c2_cp1,770_80_22,770,2,15,10,81.0,18.0,0,CL,Continued
770_80_22_c3_cp1,770_80_22,770,2,24,15,78.0,18.0,0,CL,Continued
770_80_22_c3_cp1,770_80_22,770,2,24,15,79.0,17.0,0,CL,Continued
770_80_22_c3_cp1,770_80_22,770,2,24,15,81.0,17.0,0,CL,Continued
770_80_22_c3_cp1,770_80_22,770,2,24,15,82.0,18.0,0,CL,Continued
770_80_22_c3_cp1,770_80_22,770,2,24,15,84.0,18.0,0,CL,Continued
770_80_22_c3_cp1,770_80_22,770,2,24,15,85.0,19.0,0,CL,Continued
770_80_22_c3_cp1,770_80_22,770,2,24,15,86.0,19.0,0,CL,Continued
770_80_22_c3_cp1,770_80_22,770,2,24,15,88.0,21.0,0,CL,Continued
770_80_22_c3_cp1,770_80_22,770,2,24,15,88.0,25.0,0,CL,Continued
770_80_22_c3_cp1,770_80_22,770,2,24,15,86.0,27.0,0,CL,Continued
770_80_22_c3_cp1,770_80_22,770,2,24,15,85.0,27.0,0,CL,Continued
770_80_22_c3_cp1,770_80_22,770,2,24,15,84.0,28.0,0,CL,Continued
770_80_22_c3_cp1,770_80_22,770,2,24,15,77.0,28.0,0,CL,Continued
770_80_22_c3_cp1,770_80_22,770,2,24,15,76.0,27.0,0,CL,Continued
770_80_22_c3_cp1,770_80_22,770,2,24,15,75.0,27.0,0,CL,Continued
770_80_22_c3_cp1,770_80_22,770,2,24,15,72.0,24.0,0,CL,Continued
770_80_22_c3_cp1,770_80_22,770,2,24,15,72.0,21.0,0,CL,Continued
770_80_22_c3_cp1,770_80_22,770,2,24,15,75.0,18.0,0,CL,Continued
771_80_24_c2_cp1,771_80_24,771,2,13,6,78.0,22.0,0,CL,Continued
771_80_24_c2_cp1,771_80_24,771,2,13,6,77.0,23.0,0,CL,Continued
771_80_24_c2_cp1,771_80_24,771,2,13,6,76.0,23.0,0,CL,Continued
771_80_24_c2_cp1,771_80_24,771,2,13,6,75.0,24.0,0,CL,Continued
771_80_24_c2_cp1,771_80_24,771,2,13,6,75.0,25.0,0,CL,Continued
771_80_24_c2_cp1,771_80_24,771,2,13,6,76.0,26.0,0,CL,Continued
771_80_24_c2_cp1,771_80_24,771,2,13,6,77.0,26.0,0,CL,Continued
771_80_24_c2_cp1,771_80_24,771,2,13,6,78.0,27.0,0,CL,Continued
771_80_24_c2_cp1,771_80_24,771,2,13,6,85.0,27.0,0,CL,Continued
771_80_24_c2_cp1,771_80_24,771,2,13,6,86.0,26.0,0,CL,Continued
771_80_24_c2_cp1,771_80_24,771,2,13,6,87.0,26.0,0,CL,Continued
771_80_24_c2_cp1,771_80_24,771,2,13,6,87.0,24.0,0,CL,Continued
771_80_24_c2_cp1,771_80_24,771,2,13,6,86.0,24.0,0,CL,Continued
771_80_24_c2_cp1,771_80_24,771,2,13,6,85.0,23.0,0,CL,Continued
771_80_24_c2_cp1,771_80_24,771,2,13,6,83.0,23.0,0,CL,Continued
771_80_24_c2_cp1,771_80_24,771,2,13,6,82.0,22.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,80.0,23.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,79.0,24.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,78.0,24.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,77.0,25.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,76.0,25.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,75.0,26.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,75.0,28.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,76.0,29.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,76.0,30.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,77.0,30.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,78.0,31.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,83.0,31.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,84.0,30.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,85.0,30.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,86.0,29.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,86.0,27.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,87.0,26.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,86.0,25.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,86.0,24.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,85.0,24.0,0,CL,Continued
772_80_27_c2_cp1,772_80_27,772,2,13,9,84.0,23.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,79.0,23.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,80.0,22.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,84.0,22.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,85.0,23.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,86.0,23.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,87.0,24.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,87.0,25.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,88.0,26.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,87.0,27.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,87.0,29.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,85.0,31.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,84.0,31.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,83.0,32.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,78.0,32.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,77.0,31.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,76.0,31.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,75.0,30.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,75.0,29.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,74.0,28.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,74.0,26.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,76.0,24.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,77.0,24.0,0,CL,Continued
772_80_27_c3_cp1,772_80_27,772,2,21,14,78.0,23.0,0,CL,Continued
773_85_29_c2_cp1,773_85_29,773,2,21,9,80.0,26.0,0,CL,Continued
773_85_29_c2_cp1,773_85_29,773,2,21,9,79.0,27.0,0,CL,Continued
773_85_29_c2_cp1,773_85_29,773,2,21,9,78.0,27.0,0,CL,Continued
773_85_29_c2_cp1,773_85_29,773,2,21,9,76.0,29.0,0,CL,Continued
773_85_29_c2_cp1,773_85_29,773,2,21,9,76.0,31.0,0,CL,Continued
